Time (s),Scan Matcher (degrees),Monte Carlo (degrees),Ground Truth (degrees)
21.216814279556274,20.677310815278155,-11.744509792076677,-9.208968089103841
21.259804010391235,107.56257100499091,-11.744509792076677,-9.208968089103841
21.277536153793335,107.56257100499091,-11.744509792076677,-9.36384834278975
21.3141872882843,107.56257100499091,-11.744509792076677,-9.508184049492343
21.37864875793457,107.56257100499091,-11.744509792076677,-9.53922219938951
21.43707823753357,107.56257100499091,-11.744509792076677,-9.468471053551033
21.50252079963684,107.56257100499091,-11.744509792076677,-9.452881091728935
21.546103954315186,59.558301504516514,-11.744509792076677,-9.452881091728935
21.56069827079773,59.558301504516514,-11.744509792076677,-9.495827850815308
21.614505767822266,59.558301504516514,-11.744509792076677,-9.503372748839837
21.650507926940918,59.558301504516514,-11.744509792076677,-9.477242901574169
21.704997777938843,59.558301504516514,-11.744509792076677,-9.473796526923124
21.753967761993408,59.558301504516514,-11.744509792076677,-9.489600392618653
21.82435655593872,59.558301504516514,-11.744509792076677,-9.491156557091152
21.89804697036743,59.558301504516514,-11.744509792076677,-9.481541040132646
21.933671236038208,4.54841334079451,-11.744509792076677,-9.481541040132646
21.948683977127075,4.54841334079451,-11.744509792076677,-9.480627195515963
21.978115558624268,4.54841334079451,-11.744509792076677,-9.486328472472131
22.083512783050537,4.54841334079451,-11.744509792076677,-9.486650541265648
22.15351700782776,4.54841334079451,-11.744509792076677,-9.482972422844911
22.2374107837677,4.54841334079451,-11.744509792076677,-9.483222782256707
22.310816287994385,4.54841334079451,-11.744509792076677,-9.4854419939336
22.3302640914917,171.82124062289583,-11.744509792076677,-9.4854419939336
22.376766204833984,171.82124062289583,-11.744509792076677,-9.485204849009484
22.471319675445557,171.82124062289583,-11.744509792076677,-9.483924164711832
22.531960010528564,171.82124062289583,-11.744509792076677,-9.484098123269675
22.577247858047485,171.82124062289583,-11.744509792076677,-9.484741000242067
22.61845374107361,171.82124062289583,-11.744509792076677,-9.484274840828899
22.71318483352661,171.82124062289583,-11.744509792076677,-9.484035862873014
22.722835779190063,-137.63585448260733,-11.744509792076677,-9.484035862873014
22.785762786865234,-137.63585448260733,-11.744509792076677,-9.48457067174139
22.8482985496521,-137.63585448260733,-11.744509792076677,-9.484557205913058
22.904903650283813,-137.63585448260733,-11.744509792076677,-9.484213921018611
22.93007183074951,-137.63585448260733,-11.744509792076677,-9.484331741345063
22.985687494277954,-137.63585448260733,-11.744509792076677,-9.484633338270237
23.051997900009155,-137.63585448260733,-11.744509792076677,-9.484320103144947
23.0835542678833,-137.63585448260733,-11.744509792076677,-9.484320103144947
23.094115018844604,-137.63585448260733,-11.744509792076677,-9.483999909517427
23.136526107788086,-137.63585448260733,-11.744509792076677,-9.484187506044343
23.180612087249756,-137.63585448260733,-11.744509792076677,-9.48438366136555
23.2234890460968,-137.63585448260733,-11.744509792076677,-9.484123108073693
23.25784969329834,-137.63585448260733,-11.744509792076677,-9.484239679937625
23.30168390274048,-137.63585448260733,-11.744509792076677,-9.538114838407385
23.328778982162476,-123.66065994270616,-11.744509792076677,-9.538114838407385
23.34300661087036,-123.66065994270616,-11.744509792076677,-9.702640813639881
23.414652109146118,-123.66065994270616,-11.744509792076677,-9.846790310965156
23.458613395690918,-123.66065994270616,-11.744509792076677,-9.872377862222603
23.507009744644165,-123.66065994270616,-11.744509792076677,-9.801749044830371
23.534685850143433,-123.66065994270616,-11.744509792076677,-9.789318208874759
23.586986541748047,-123.66065994270616,-11.744509792076677,-9.832133646903618
23.611817359924316,11.879100535318882,-11.744509792076677,-9.832133646903618
23.63896656036377,11.879100535318882,-11.744509792076677,-9.837229546867883
23.696686029434204,11.879100535318882,-11.744509792076677,-9.81104079920207
23.74460506439209,11.879100535318882,-11.744509792076677,-9.80914968703133
23.79311776161194,11.879100535318882,-11.744509792076677,-9.824512177072746
23.83271813392639,11.879100535318882,-11.744509792076677,-9.878008783939679
23.839844465255737,26.174486878881126,-11.744509792076677,-9.878008783939679
23.890869140625,26.174486878881126,-11.744509792076677,-10.033239162085534
23.94278311729431,26.174486878881126,-11.744509792076677,-10.178038136865396
24.000851154327393,26.174486878881126,-11.744509792076677,-10.208654906843442
24.03973388671875,26.174486878881126,-11.744509792076677,-10.137532221939592
24.090112447738647,26.174486878881126,-11.744509792076677,-10.122320171050038
24.121392488479614,26.174486878881126,-11.744509792076677,-10.219649583459834
24.157439470291138,26.174486878881126,-11.744509792076677,-10.393631216742603
24.169444799423218,7.984417304583755,-11.744509792076677,-10.393631216742603
24.228967428207397,7.984417304583755,-11.744509792076677,-10.514448503658993
24.25751042366028,7.984417304583755,-11.744509792076677,-10.537529952790495
24.321918964385986,7.984417304583755,-11.744509792076677,-10.481770800704558
24.383864164352417,7.984417304583755,-11.744509792076677,-10.471212154912433
24.42799997329712,7.984417304583755,-11.744509792076677,-10.505908250466266
24.450946807861328,168.5535732587392,-11.744509792076677,-10.505908250466266
24.476850748062134,168.5535732587392,-11.744509792076677,-10.511034809191871
24.52114224433899,168.5535732587392,-11.744509792076677,-10.490460387913615
24.56877326965332,168.5535732587392,-11.744509792076677,-10.488449354905683
24.634509325027466,168.5535732587392,-11.744509792076677,-10.50076444748574
24.701071739196777,168.5535732587392,-11.744509792076677,-10.501883865097543
24.74121332168579,-165.98464336118064,-11.744509792076677,-10.501883865097543
24.768898487091064,-165.98464336118064,-11.744509792076677,-10.495533810755301
24.824576139450073,-165.98464336118064,-11.744509792076677,-10.49572822500646
24.874791622161865,-165.98464336118064,-11.744509792076677,-10.499851135846313
24.90815782546997,-165.98464336118064,-11.744509792076677,-10.499728226518725
24.955294370651245,-165.98464336118064,-11.744509792076677,-10.497244494658077
24.992491722106934,-165.98464336118064,-11.744509792076677,-10.497768062613517
25.04789662361145,-165.98464336118064,-11.744509792076677,-10.500190742096366
25.08511734008789,169.74670761360093,-11.744509792076677,-10.500190742096366
25.10716700553894,169.74670761360093,-11.744509792076677,-10.500601465654848
25.164586544036865,169.74670761360093,-11.744509792076677,-10.49955115377273
25.23156237602234,169.74670761360093,-11.744509792076677,-10.499345817452689
25.270393133163452,169.74670761360093,-11.744509792076677,-10.50021263802398
25.37804102897644,169.74670761360093,-11.744509792076677,-10.500863731276517
25.468441486358643,96.83553559700555,-11.744509792076677,-10.500863731276517
25.535234451293945,96.83553559700555,-11.744509792076677,-10.500725472948622
25.566256046295166,96.83553559700555,-11.744509792076677,-10.50114359683269
25.62511897087097,96.83553559700555,-11.744509792076677,-10.501606592966285
25.665335655212402,96.83553559700555,-11.744509792076677,-10.501287456505677
25.721269130706787,96.83553559700555,-11.744509792076677,-10.501151585132986
25.75906753540039,96.83553559700555,-11.744509792076677,-10.5022617908171
25.819306135177612,96.83553559700555,-11.744509792076677,-10.502913702965838
25.84173607826233,-20.126290524444492,-11.744509792076677,-10.502913702965838
25.906997203826904,-20.126290524444492,-11.744509792076677,-10.502507012993046
25.98703098297119,-20.126290524444492,-11.744509792076677,-10.502508488246775
26.001819849014282,-20.126290524444492,-11.744509792076677,-10.502876530275579
26.072185277938843,-20.126290524444492,-11.744509792076677,-10.502787438507818
26.15695834159851,-20.126290524444492,-11.744509792076677,-10.503429380005556
26.194483518600464,132.17018928539954,-11.744509792076677,-10.503429380005556
26.20934271812439,132.17018928539954,-11.744509792076677,-10.503953674407883
26.282686233520508,132.17018928539954,-11.744509792076677,-10.503672195336854
26.344725131988525,132.17018928539954,-11.744509792076677,-10.503430365002677
26.38369631767273,132.17018928539954,-11.744509792076677,-10.503632487409314
26.429981470108032,132.17018928539954,-11.744509792076677,-10.503928205012249
26.463703393936157,132.17018928539954,-11.744509792076677,-10.504331380813547
26.529657125473022,121.87499254740602,-11.744509792076677,-10.504331380813547
26.534366369247437,121.87499254740602,-11.744509792076677,-10.504666692648811
26.563920736312866,121.87499254740602,-11.744509792076677,-10.50510672643598
26.621222257614136,121.87499254740602,-11.744509792076677,-10.505235517450897
26.66383647918701,121.87499254740602,-11.744509792076677,-10.505072361060332
26.751649141311646,121.87499254740602,-11.744509792076677,-10.505648521269503
26.79036855697632,121.87499254740602,-11.744509792076677,-10.506529111036647
26.80434489250183,84.2672296450821,-11.744509792076677,-10.506529111036647
26.829485416412354,84.2672296450821,-11.744509792076677,-10.50659931477685
26.86637783050537,84.2672296450821,-11.744509792076677,-10.506456714353329
26.93056893348694,84.2672296450821,-11.744509792076677,-10.506733952965794
26.992053747177124,84.2672296450821,-11.744509792076677,-10.506704375951722
27.035107851028442,84.2672296450821,-11.744509792076677,-10.506889830472828
27.086292028427124,33.34083428171532,-11.744509792076677,-10.506889830472828
27.1070237159729,33.34083428171532,-11.744509792076677,-10.5078676315831
27.175779581069946,33.34083428171532,-11.744509792076677,-10.508612054856885
27.214092254638672,33.34083428171532,-11.744509792076677,-10.508338657010139
27.26227569580078,33.34083428171532,-11.744509792076677,-10.507941932827306
27.310856103897095,33.34083428171532,-11.744509792076677,-10.508097307169967
27.356578826904297,33.34083428171532,-11.744509792076677,-10.508477343690357
27.435139894485474,33.34083428171532,-11.744509792076677,-10.508508433942149
27.478135585784912,69.68889175725137,-11.744509792076677,-10.508508433942149
27.494779348373413,69.68889175725137,-11.744509792076677,-10.509111231456933
27.531829118728638,69.68889175725137,-11.744509792076677,-10.509917855854418
27.596767902374268,69.68889175725137,-11.744509792076677,-10.509932247532184
27.662351369857788,69.68889175725137,-11.744509792076677,-10.509503367431028
27.74205231666565,69.68889175725137,-11.744509792076677,-10.51026022367852
27.78669309616089,69.68889175725137,-11.744509792076677,-10.511300723700025
27.788283109664917,91.34186089023407,-11.744509792076677,-10.511300723700025
27.843917846679688,91.34186089023407,-11.744509792076677,-10.511175180943047
27.902356147766113,91.34186089023407,-11.744509792076677,-10.510994497138086
27.953583240509033,91.34186089023407,-11.744509792076677,-10.511279630944818
28.000847816467285,91.34186089023407,-11.744509792076677,-10.511239632261285
28.084319353103638,91.34186089023407,-11.744509792076677,-10.51146213435856
28.131969690322876,91.34186089023407,-11.744509792076677,-10.512526968740673
28.18253445625305,82.21262434265297,-11.744509792076677,-10.512526968740673
28.19965672492981,82.21262434265297,-11.744509792076677,-10.513166507705376
28.24111008644104,82.21262434265297,-11.744509792076677,-10.512832496490358
28.29559826850891,82.21262434265297,-11.744509792076677,-10.512491822870524
28.364617347717285,82.21262434265297,-11.744509792076677,-10.51283972526116
28.41535210609436,82.21262434265297,-11.744509792076677,-10.51342392052609
28.477457761764526,67.19926138924225,-11.744509792076677,-10.51342392052609
28.511261701583862,67.19926138924225,-11.744509792076677,-10.513988952739926
28.54851269721985,67.19926138924225,-11.744509792076677,-10.514469141425264
28.59321618080139,67.19926138924225,-11.744509792076677,-10.514348731430179
28.656875133514404,67.19926138924225,-11.744509792076677,-10.513975669430051
28.7122540473938,67.19926138924225,-11.744509792076677,-10.51445182473427
28.773916959762573,67.19926138924225,-11.744509792076677,-10.515147332562004
28.812082290649414,-96.20382454090189,-11.744509792076677,-10.515147332562004
28.84333848953247,-96.20382454090189,-11.744509792076677,-10.515398487350977
28.88356614112854,-96.20382454090189,-11.744509792076677,-10.515770577978856
28.95508646965027,-96.20382454090189,-11.744509792076677,-10.516037333025881
29.06578493118286,-96.20382454090189,-11.744509792076677,-10.515783107383754
29.134947061538696,-96.20382454090189,-11.744509792076677,-10.515787789924245
29.156163692474365,-9.176447660704765,-11.744509792076677,-10.515787789924245
29.20978307723999,-9.176447660704765,-11.744509792076677,-10.51667699422405
29.235621690750122,-9.176447660704765,-11.744509792076677,-10.516939799611754
29.28675127029419,-9.176447660704765,-11.744509792076677,-10.516420433746408
29.35051703453064,-9.176447660704765,-11.744509792076677,-10.516227560804808
29.4148006439209,-9.176447660704765,-11.744509792076677,-10.51646787427527
29.473953247070312,-9.176447660704765,-11.744509792076677,-10.516542229621399
29.52908992767334,-9.176447660704765,-11.744509792076677,-10.517328156898627
29.574987173080444,37.62968678652754,-11.744509792076677,-10.517328156898627
29.579264163970947,37.62968678652754,-11.744509792076677,-10.517737252426386
29.658111810684204,37.62968678652754,-11.744509792076677,-10.517311347252432
29.725757837295532,37.62968678652754,-11.744509792076677,-10.517096311334884
29.77890658378601,37.62968678652754,-11.744509792076677,-10.517581621227775
29.81478977203369,37.62968678652754,-11.744509792076677,-10.517970328398782
29.870062112808228,37.62968678652754,-11.744509792076677,-10.518330577770259
29.88178277015686,47.42766766415043,-11.744509792076677,-10.518330577770259
29.908932209014893,47.42766766415043,-11.744509792076677,-10.518974894656102
29.966098070144653,47.42766766415043,-11.744509792076677,-10.519128475874997
30.00769829750061,47.42766766415043,-11.744509792076677,-10.518628968751461
30.06889295578003,47.42766766415043,-11.744509792076677,-10.518612480168784
30.124415636062622,47.42766766415043,-11.744509792076677,-10.51921779882822
30.19976806640625,47.42766766415043,-11.744509792076677,-10.519739521813495
30.22020196914673,-123.5969561785153,-11.744509792076677,-10.519739521813495
30.265443086624146,-123.5969561785153,-11.744509792076677,-10.519623533357798
30.316935777664185,-123.5969561785153,-11.744509792076677,-10.519366737552795
30.37051224708557,-123.5969561785153,-11.744509792076677,-10.519466777595392
30.395488739013672,-123.5969561785153,-11.744509792076677,-10.51964024710972
30.447320222854614,-123.5969561785153,-11.744509792076677,-10.519807735373233
30.51439118385315,-123.5969561785153,-11.744509792076677,-10.520536285674975
30.547038316726685,-123.5969561785153,-11.744509792076677,-10.520536285674975
30.595157861709595,-123.5969561785153,-11.744509792076677,-10.520965849673447
30.661672353744507,-123.5969561785153,-11.744509792076677,-10.520887443359701
30.707427501678467,-123.5969561785153,-11.744509792076677,-10.520945101486966
30.748439073562622,-123.5969561785153,-11.744509792076677,-10.521102259676384
30.77991819381714,-123.5969561785153,-11.744509792076677,-10.521548792764309
30.817346811294556,-123.5969561785153,-11.744509792076677,-10.575727709045811
30.886351823806763,-123.5969561785153,-11.744509792076677,-10.740610058764348
30.887714862823486,-99.36017855550033,-11.744509792076677,-10.740610058764348
30.934367418289185,-99.36017855550033,-11.744509792076677,-10.884984982806866
30.997629165649414,-99.36017855550033,-11.744509792076677,-10.9099749042815
31.062474489212036,-99.36017855550033,-11.744509792076677,-10.83942928943861
31.093774557113647,-99.36017855550033,-11.744509792076677,-10.827093733778995
31.14925527572632,-99.36017855550033,-11.744509792076677,-10.869684040295095
31.16244673728943,-76.89929144574855,-11.744509792076677,-10.869684040295095
31.21634602546692,-76.89929144574855,-11.744509792076677,-10.87503375124073
31.26509428024292,-76.89929144574855,-11.744509792076677,-10.848707634942896
31.321752071380615,-76.89929144574855,-11.744509792076677,-10.846635023233976
31.383847951889038,-76.89929144574855,-11.744509792076677,-10.862574784143913
31.437371969223022,-76.89929144574855,-11.744509792076677,-10.862639017360568
31.460066556930542,-76.89929144574855,-11.744509792076677,-10.852740510269234
31.5033278465271,-76.89929144574855,-11.744509792076677,-10.852740510269234
31.52650737762451,-76.89929144574855,-11.744509792076677,-10.852968528742831
31.558646202087402,-76.89929144574855,-11.744509792076677,-10.858606719195766
31.61820888519287,-76.89929144574855,-11.744509792076677,-10.858071616485535
31.689603805541992,-76.89929144574855,-11.744509792076677,-10.85464927293251
31.759108304977417,-76.89929144574855,-11.744509792076677,-10.85464927293251
31.77402091026306,-76.89929144574855,-11.744509792076677,-10.854926978839433
31.80827307701111,-76.89929144574855,-11.744509792076677,-10.856568889644677
31.87407875061035,-76.89929144574855,-11.744509792076677,-10.856321858416285
31.923437356948853,-76.89929144574855,-11.744509792076677,-10.855296604444517
31.963072299957275,-76.89929144574855,-11.744509792076677,-10.855498009432587
32.040327072143555,-76.89929144574855,-11.744509792076677,-10.855950309687062
32.09038233757019,-76.89929144574855,-11.744509792076677,-10.855683862968917
32.15346431732178,-70.3827261506133,-11.744509792076677,-10.855683862968917
32.15409803390503,-70.3827261506133,-11.744509792076677,-10.855107024985443
32.195117473602295,-70.3827261506133,-11.744509792076677,-10.855237724326255
32.275031089782715,-70.3827261506133,-11.744509792076677,-10.85552825987284
32.335673332214355,-70.3827261506133,-11.744509792076677,-10.855380797711227
32.41060471534729,-70.3827261506133,-11.744509792076677,-10.854838073471983
32.454522132873535,-70.3827261506133,-11.744509792076677,-10.85492778434246
32.493151903152466,-49.18300791975633,-11.744509792076677,-10.85492778434246
32.52729892730713,-49.18300791975633,-11.744509792076677,-10.85508822908533
32.60022783279419,-49.18300791975633,-11.744509792076677,-10.855038375529714
32.64435863494873,-49.18300791975633,-11.744509792076677,-10.854999254353883
32.6938796043396,-49.18300791975633,-11.744509792076677,-10.855028855166205
32.77385187149048,-49.18300791975633,-11.744509792076677,-10.85479949820704
32.81611704826355,-49.18300791975633,-11.744509792076677,-10.85419070611617
32.829150676727295,-138.10336135333955,-11.744509792076677,-10.85419070611617
32.87866806983948,-138.10336135333955,-11.744509792076677,-10.854116723473325
32.94484210014343,-138.10336135333955,-11.744509792076677,-10.854143287189595
32.98781228065491,-138.10336135333955,-11.744509792076677,-10.854019985417878
33.044020891189575,-138.10336135333955,-11.744509792076677,-10.853852251854889
33.094807624816895,-138.10336135333955,-11.744509792076677,-10.853938292153405
33.180349349975586,-109.04836424074661,-11.744509792076677,-10.853938292153405
33.183525800704956,-109.04836424074661,-11.744509792076677,-10.853708181355962
33.2412850856781,-109.04836424074661,-11.744509792076677,-10.853199292498376
33.27354550361633,-109.04836424074661,-11.744509792076677,-10.852996296337134
33.35881304740906,-109.04836424074661,-11.744509792076677,-10.8532998871882
33.38583064079285,-109.04836424074661,-11.744509792076677,-10.853431106660114
33.455883264541626,-109.04836424074661,-11.744509792076677,-10.853081599090357
33.53471851348877,-109.04836424074661,-11.744509792076677,-10.85290605002076
33.56528282165527,71.28761674360469,-11.744509792076677,-10.85290605002076
33.59384775161743,71.28761674360469,-11.744509792076677,-10.8529007387403
33.63030409812927,71.28761674360469,-11.744509792076677,-10.852472877570646
33.69782018661499,71.28761674360469,-11.744509792076677,-10.852188972536418
33.737143754959106,71.28761674360469,-11.744509792076677,-10.852150633753078
33.79257535934448,71.28761674360469,-11.744509792076677,-10.851940234870943
33.85547089576721,-120.18863001561125,-11.744509792076677,-10.851940234870943
33.862380504608154,-120.18863001561125,-11.744509792076677,-10.851971175332555
33.911184549331665,-120.18863001561125,-11.744509792076677,-10.851841515343082
33.95713233947754,-120.18863001561125,-11.744509792076677,-10.851474609821366
33.99243640899658,-120.18863001561125,-11.744509792076677,-10.85151076566413
34.05166673660278,-120.18863001561125,-11.744509792076677,-10.851574197927137
34.10483360290527,-120.18863001561125,-11.744509792076677,-10.851243985819472
34.16925668716431,-100.25442889896387,-11.744509792076677,-10.851243985819472
34.185202836990356,-100.25442889896387,-11.744509792076677,-10.851008824748677
34.25869584083557,-100.25442889896387,-11.744509792076677,-10.850904190640913
34.295368909835815,-100.25442889896387,-11.744509792076677,-10.850703936219675
34.37333965301514,-100.25442889896387,-11.744509792076677,-10.850692786207716
34.442838191986084,-100.25442889896387,-11.744509792076677,-10.850599709913942
34.51617097854614,93.58617062935559,-11.744509792076677,-10.850599709913942
34.517077922821045,93.58617062935559,-11.744509792076677,-10.85049841163017
34.58947706222534,93.58617062935559,-11.744509792076677,-10.85026738924939
34.64639091491699,93.58617062935559,-11.744509792076677,-10.850289132375794
34.698883056640625,93.58617062935559,-11.744509792076677,-10.850431360633593
34.777185678482056,93.58617062935559,-11.744509792076677,-10.850402054708551
34.840471029281616,93.58617062935559,-11.744509792076677,-10.85011488110976
34.89558935165405,93.58617062935559,-11.744509792076677,-10.849833186786592
34.94434332847595,-1.1780192209410292,-11.744509792076677,-10.849833186786592
35.007564306259155,-1.1780192209410292,-11.744509792076677,-10.849846129878129
35.067476987838745,-1.1780192209410292,-11.744509792076677,-10.84972428087453
35.121413230895996,-1.1780192209410292,-11.744509792076677,-10.849383850835697
35.207828760147095,-1.1780192209410292,-11.744509792076677,-10.849408712265767
35.268056869506836,-1.1780192209410292,-11.744509792076677,-10.849409751830889
35.31474041938782,-165.39700038488425,-11.744509792076677,-10.849409751830889
35.31608748435974,-165.39700038488425,-11.744509792076677,-10.8492773375548
35.3824577331543,-165.39700038488425,-11.744509792076677,-10.848983845794852
35.429704904556274,-165.39700038488425,-11.744509792076677,-10.849019813737883
35.46752333641052,-165.39700038488425,-11.744509792076677,-10.84917916333949
35.51180291175842,-165.39700038488425,-11.744509792076677,-10.84914345878761
35.55499744415283,-165.39700038488425,-11.744509792076677,-10.848844192850994
35.642394065856934,-165.39700038488425,-11.744509792076677,-10.848566801371343
35.688812255859375,-149.83376622130245,-11.744509792076677,-10.848566801371343
35.72180223464966,-149.83376622130245,-11.744509792076677,-10.84859873301784
35.802245140075684,-149.83376622130245,-11.744509792076677,-10.848455247875373
35.85490918159485,-149.83376622130245,-11.744509792076677,-10.8481245460926
35.93250751495361,-149.83376622130245,-11.744509792076677,-10.84815107814698
35.96725559234619,-149.83376622130245,-11.744509792076677,-10.848149563916067
36.030460596084595,-149.83376622130245,-11.744509792076677,-10.847830856958105
36.113166093826294,110.19525233212903,-11.744509792076677,-10.847830856958105
36.1299946308136,110.19525233212903,-11.744509792076677,-10.84768665505525
36.16648530960083,110.19525233212903,-11.744509792076677,-10.847568103246916
36.21723532676697,110.19525233212903,-11.744509792076677,-10.847339729539582
36.28810477256775,110.19525233212903,-11.744509792076677,-10.847172258472558
36.366694927215576,110.19525233212903,-11.744509792076677,-10.846995963961898
36.39880418777466,17.00164295436476,-11.744509792076677,-10.846995963961898
36.43100690841675,17.00164295436476,-11.744509792076677,-10.846950826790883
36.466511249542236,17.00164295436476,-11.744509792076677,-10.846736623289516
36.50243330001831,17.00164295436476,-11.744509792076677,-10.846450105258722
36.5480260848999,17.00164295436476,-11.744509792076677,-10.846536904246348
36.589519739151,17.00164295436476,-12.622180774006521,-10.846536904246348
36.59804725646973,17.00164295436476,-12.622180774006521,-10.846491759244072
36.677600622177124,17.00164295436476,-12.622180774006521,-10.846130532445246
36.686927318573,-5.707185179593139,-12.622180774006521,-10.846130532445246
36.710689306259155,-5.707185179593139,-12.622180774006521,-10.846020049789947
36.765005588531494,-5.707185179593139,-12.622180774006521,-10.845936806201053
36.80036783218384,-5.707185179593139,-12.622180774006521,-10.845687431470706
36.84345626831055,-5.707185179593139,-12.622180774006521,-10.845671958598201
36.88345527648926,-5.707185179593139,-12.622180774006521,-10.845631167965935
36.92204666137695,-5.707185179593139,-12.622180774006521,-10.845312929264145
36.97406721115112,-5.707185179593139,-12.622180774006521,-10.898795729061234
36.97518491744995,11.095457293835013,-12.622180774006521,-10.898795729061234
37.01501989364624,11.095457293835013,-12.622180774006521,-11.063666469905685
37.05323147773743,11.095457293835013,-12.622180774006521,-11.20849236739249
37.13508486747742,11.095457293835013,-12.622180774006521,-11.23387733581134
37.17748951911926,11.095457293835013,-12.622180774006521,-11.16288348189159
37.23922348022461,11.095457293835013,-12.622180774006521,-11.150321263276512
37.307820558547974,11.095457293835013,-12.622180774006521,-11.193160399512738
37.342023849487305,58.64589440582882,-12.622180774006521,-11.193160399512738
37.37883257865906,58.64589440582882,-12.622180774006521,-11.198543597715291
37.399691581726074,58.64589440582882,-12.622180774006521,-11.17239503457632
37.45813822746277,58.64589440582882,-12.622180774006521,-11.170251707408312
37.49017381668091,58.64589440582882,-12.622180774006521,-11.185802425469051
37.571844816207886,58.64589440582882,-12.622180774006521,-11.186081165900026
37.61134386062622,58.64589440582882,-12.622180774006521,-11.176660989256712
37.63664793968201,67.1886147528603,-12.622180774006521,-11.176660989256712
37.683783292770386,67.1886147528603,-12.622180774006521,-11.17669329851926
37.738932609558105,67.1886147528603,-12.622180774006521,-11.182015190074992
37.77461290359497,67.1886147528603,-12.622180774006521,-11.181686236792366
37.838234186172485,67.1886147528603,-12.622180774006521,-11.178360177769585
37.86730408668518,67.1886147528603,-12.622180774006521,-11.178367118897057
